fips,date,county,state,cases,deaths
0101,3/6/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/7/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/8/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/9/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/10/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/11/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/12/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/13/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/14/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/15/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/16/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/17/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/18/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/19/20,CHACHAPOYAS,AMAZONAS,,
0101,3/20/20,CHACHAPOYAS,AMAZONAS,,
0101,3/21/20,CHACHAPOYAS,AMAZONAS,,
0101,3/22/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/23/20,CHACHAPOYAS,AMAZONAS,,
0101,3/24/20,CHACHAPOYAS,AMAZONAS,,
0101,3/25/20,CHACHAPOYAS,AMAZONAS,,NULL
0101,3/26/20,CHACHAPOYAS,AMAZONAS,,
0101,3/27/20,CHACHAPOYAS,AMAZONAS,,
0101,3/28/20,CHACHAPOYAS,AMAZONAS,,
0101,3/29/20,CHACHAPOYAS,AMAZONAS,,
0101,3/30/20,CHACHAPOYAS,AMAZONAS,,
0101,3/31/20,CHACHAPOYAS,AMAZONAS,,
0101,4/1/20,CHACHAPOYAS,AMAZONAS,,
0101,4/2/20,CHACHAPOYAS,AMAZONAS,,
0101,4/3/20,CHACHAPOYAS,AMAZONAS,,
0101,4/4/20,CHACHAPOYAS,AMAZONAS,,
0101,4/5/20,CHACHAPOYAS,AMAZONAS,1,
0101,4/6/20,CHACHAPOYAS,AMAZONAS,1,
0101,4/7/20,CHACHAPOYAS,AMAZONAS,2,
0101,4/8/20,CHACHAPOYAS,AMAZONAS,6,
0101,4/9/20,CHACHAPOYAS,AMAZONAS,8,
0101,4/10/20,CHACHAPOYAS,AMAZONAS,8,
0101,4/11/20,CHACHAPOYAS,AMAZONAS,8,
0101,4/12/20,CHACHAPOYAS,AMAZONAS,9,
0101,4/13/20,CHACHAPOYAS,AMAZONAS,9,
0101,4/14/20,CHACHAPOYAS,AMAZONAS,12,
0101,4/15/20,CHACHAPOYAS,AMAZONAS,16,
0101,4/16/20,CHACHAPOYAS,AMAZONAS,16,
0101,4/17/20,CHACHAPOYAS,AMAZONAS,16,
0101,4/18/20,CHACHAPOYAS,AMAZONAS,17,
0101,4/19/20,CHACHAPOYAS,AMAZONAS,17,
0101,4/20/20,CHACHAPOYAS,AMAZONAS,17,
0101,4/21/20,CHACHAPOYAS,AMAZONAS,17,
0101,4/22/20,CHACHAPOYAS,AMAZONAS,18,
0101,4/23/20,CHACHAPOYAS,AMAZONAS,19,
0101,4/24/20,CHACHAPOYAS,AMAZONAS,22,
0101,4/25/20,CHACHAPOYAS,AMAZONAS,23,
0101,4/26/20,CHACHAPOYAS,AMAZONAS,23,
0101,4/27/20,CHACHAPOYAS,AMAZONAS,28,
0101,4/28/20,CHACHAPOYAS,AMAZONAS,54,
0101,4/29/20,CHACHAPOYAS,AMAZONAS,68,
0101,4/30/20,CHACHAPOYAS,AMAZONAS,103,
0101,5/1/20,CHACHAPOYAS,AMAZONAS,174,
0101,5/2/20,CHACHAPOYAS,AMAZONAS,207,
0101,5/3/20,CHACHAPOYAS,AMAZONAS,207,
0101,5/4/20,CHACHAPOYAS,AMAZONAS,219,
0101,5/5/20,CHACHAPOYAS,AMAZONAS,225,
0101,5/6/20,CHACHAPOYAS,AMAZONAS,226,
0101,5/7/20,CHACHAPOYAS,AMAZONAS,227,
0101,5/8/20,CHACHAPOYAS,AMAZONAS,228,
0101,5/9/20,CHACHAPOYAS,AMAZONAS,228,
0101,5/10/20,CHACHAPOYAS,AMAZONAS,228,2
0101,5/11/20,CHACHAPOYAS,AMAZONAS,228,3
0101,5/12/20,CHACHAPOYAS,AMAZONAS,230,3
0101,5/13/20,CHACHAPOYAS,AMAZONAS,230,3
0101,5/14/20,CHACHAPOYAS,AMAZONAS,230,3
0101,5/15/20,CHACHAPOYAS,AMAZONAS,230,3
0101,5/16/20,CHACHAPOYAS,AMAZONAS,231,3
0101,5/17/20,CHACHAPOYAS,AMAZONAS,231,3
0101,5/18/20,CHACHAPOYAS,AMAZONAS,248,3
0101,5/19/20,CHACHAPOYAS,AMAZONAS,260,3
0101,5/20/20,CHACHAPOYAS,AMAZONAS,266,3
0101,5/21/20,CHACHAPOYAS,AMAZONAS,269,3
0101,5/22/20,CHACHAPOYAS,AMAZONAS,278,3
0101,5/23/20,CHACHAPOYAS,AMAZONAS,278,3
0101,5/24/20,CHACHAPOYAS,AMAZONAS,278,3
0101,5/25/20,CHACHAPOYAS,AMAZONAS,291,3
0101,5/26/20,CHACHAPOYAS,AMAZONAS,294,3
0101,5/27/20,CHACHAPOYAS,AMAZONAS,300,3
0101,5/28/20,CHACHAPOYAS,AMAZONAS,303,3
0101,5/29/20,CHACHAPOYAS,AMAZONAS,303,3
0101,5/30/20,CHACHAPOYAS,AMAZONAS,305,3
0101,5/31/20,CHACHAPOYAS,AMAZONAS,305,3
0101,6/1/20,CHACHAPOYAS,AMAZONAS,308,3
0101,6/2/20,CHACHAPOYAS,AMAZONAS,308,3
0101,6/3/20,CHACHAPOYAS,AMAZONAS,308,3
0101,6/4/20,CHACHAPOYAS,AMAZONAS,312,3
0101,6/5/20,CHACHAPOYAS,AMAZONAS,313,3
0101,6/6/20,CHACHAPOYAS,AMAZONAS,316,3
0101,6/7/20,CHACHAPOYAS,AMAZONAS,317,3
0101,6/8/20,CHACHAPOYAS,AMAZONAS,317,3
0101,6/9/20,CHACHAPOYAS,AMAZONAS,323,3
0101,6/10/20,CHACHAPOYAS,AMAZONAS,336,3
0101,6/11/20,CHACHAPOYAS,AMAZONAS,347,3
0101,6/12/20,CHACHAPOYAS,AMAZONAS,362,3
0101,6/13/20,CHACHAPOYAS,AMAZONAS,368,3
0101,6/14/20,CHACHAPOYAS,AMAZONAS,368,3
0101,6/15/20,CHACHAPOYAS,AMAZONAS,369,3
0101,6/16/20,CHACHAPOYAS,AMAZONAS,371,3
0101,6/17/20,CHACHAPOYAS,AMAZONAS,371,3
0101,6/18/20,CHACHAPOYAS,AMAZONAS,371,3
0101,6/19/20,CHACHAPOYAS,AMAZONAS,377,3
0101,6/20/20,CHACHAPOYAS,AMAZONAS,378,3
0101,6/21/20,CHACHAPOYAS,AMAZONAS,379,3
0101,6/22/20,CHACHAPOYAS,AMAZONAS,383,3
0101,6/23/20,CHACHAPOYAS,AMAZONAS,385,3
0101,6/24/20,CHACHAPOYAS,AMAZONAS,386,3
0102,3/6/20,BAGUA,AMAZONAS,,NULL
0102,3/7/20,BAGUA,AMAZONAS,,NULL
0102,3/8/20,BAGUA,AMAZONAS,,NULL
0102,3/9/20,BAGUA,AMAZONAS,,NULL
0102,3/10/20,BAGUA,AMAZONAS,,NULL
0102,3/11/20,BAGUA,AMAZONAS,,NULL
0102,3/12/20,BAGUA,AMAZONAS,,NULL
0102,3/13/20,BAGUA,AMAZONAS,,NULL
0102,3/14/20,BAGUA,AMAZONAS,,NULL
0102,3/15/20,BAGUA,AMAZONAS,,NULL
0102,3/16/20,BAGUA,AMAZONAS,,NULL
0102,3/17/20,BAGUA,AMAZONAS,,NULL
0102,3/18/20,BAGUA,AMAZONAS,,NULL
0102,3/19/20,BAGUA,AMAZONAS,,
0102,3/20/20,BAGUA,AMAZONAS,,
0102,3/21/20,BAGUA,AMAZONAS,,
0102,3/22/20,BAGUA,AMAZONAS,,NULL
0102,3/23/20,BAGUA,AMAZONAS,,
0102,3/24/20,BAGUA,AMAZONAS,,
0102,3/25/20,BAGUA,AMAZONAS,,NULL
0102,3/26/20,BAGUA,AMAZONAS,,
0102,3/27/20,BAGUA,AMAZONAS,,
0102,3/28/20,BAGUA,AMAZONAS,,
0102,3/29/20,BAGUA,AMAZONAS,,
0102,3/30/20,BAGUA,AMAZONAS,,
0102,3/31/20,BAGUA,AMAZONAS,,
0102,4/1/20,BAGUA,AMAZONAS,,
0102,4/2/20,BAGUA,AMAZONAS,,
0102,4/3/20,BAGUA,AMAZONAS,,
0102,4/4/20,BAGUA,AMAZONAS,,
0102,4/5/20,BAGUA,AMAZONAS,,
0102,4/6/20,BAGUA,AMAZONAS,,
0102,4/7/20,BAGUA,AMAZONAS,3,
0102,4/8/20,BAGUA,AMAZONAS,3,
0102,4/9/20,BAGUA,AMAZONAS,6,
0102,4/10/20,BAGUA,AMAZONAS,6,
0102,4/11/20,BAGUA,AMAZONAS,6,
0102,4/12/20,BAGUA,AMAZONAS,11,
0102,4/13/20,BAGUA,AMAZONAS,11,
0102,4/14/20,BAGUA,AMAZONAS,15,
0102,4/15/20,BAGUA,AMAZONAS,18,
0102,4/16/20,BAGUA,AMAZONAS,18,
0102,4/17/20,BAGUA,AMAZONAS,19,
0102,4/18/20,BAGUA,AMAZONAS,20,
0102,4/19/20,BAGUA,AMAZONAS,20,
0102,4/20/20,BAGUA,AMAZONAS,21,
0102,4/21/20,BAGUA,AMAZONAS,21,
0102,4/22/20,BAGUA,AMAZONAS,22,
0102,4/23/20,BAGUA,AMAZONAS,22,
0102,4/24/20,BAGUA,AMAZONAS,23,
0102,4/25/20,BAGUA,AMAZONAS,25,
0102,4/26/20,BAGUA,AMAZONAS,26,
0102,4/27/20,BAGUA,AMAZONAS,32,
0102,4/28/20,BAGUA,AMAZONAS,36,
0102,4/29/20,BAGUA,AMAZONAS,41,
0102,4/30/20,BAGUA,AMAZONAS,43,
0102,5/1/20,BAGUA,AMAZONAS,50,
0102,5/2/20,BAGUA,AMAZONAS,63,
0102,5/3/20,BAGUA,AMAZONAS,64,1
0102,5/4/20,BAGUA,AMAZONAS,67,1
0102,5/5/20,BAGUA,AMAZONAS,70,2
0102,5/6/20,BAGUA,AMAZONAS,75,3
0102,5/7/20,BAGUA,AMAZONAS,80,3
0102,5/8/20,BAGUA,AMAZONAS,87,3
0102,5/9/20,BAGUA,AMAZONAS,88,3
0102,5/10/20,BAGUA,AMAZONAS,88,3
0102,5/11/20,BAGUA,AMAZONAS,98,3
0102,5/12/20,BAGUA,AMAZONAS,99,3
0102,5/13/20,BAGUA,AMAZONAS,99,4
0102,5/14/20,BAGUA,AMAZONAS,102,4
0102,5/15/20,BAGUA,AMAZONAS,120,5
0102,5/16/20,BAGUA,AMAZONAS,141,5
0102,5/17/20,BAGUA,AMAZONAS,141,5
0102,5/18/20,BAGUA,AMAZONAS,142,5
0102,5/19/20,BAGUA,AMAZONAS,144,5
0102,5/20/20,BAGUA,AMAZONAS,145,5
0102,5/21/20,BAGUA,AMAZONAS,165,5
0102,5/22/20,BAGUA,AMAZONAS,169,5
0102,5/23/20,BAGUA,AMAZONAS,172,5
0102,5/24/20,BAGUA,AMAZONAS,176,5
0102,5/25/20,BAGUA,AMAZONAS,186,5
0102,5/26/20,BAGUA,AMAZONAS,188,5
0102,5/27/20,BAGUA,AMAZONAS,194,5
0102,5/28/20,BAGUA,AMAZONAS,204,5
0102,5/29/20,BAGUA,AMAZONAS,209,5
0102,5/30/20,BAGUA,AMAZONAS,210,5
0102,5/31/20,BAGUA,AMAZONAS,219,5
0102,6/1/20,BAGUA,AMAZONAS,220,6
0102,6/2/20,BAGUA,AMAZONAS,224,6
0102,6/3/20,BAGUA,AMAZONAS,226,7
0102,6/4/20,BAGUA,AMAZONAS,230,7
0102,6/5/20,BAGUA,AMAZONAS,233,7
0102,6/6/20,BAGUA,AMAZONAS,233,7
0102,6/7/20,BAGUA,AMAZONAS,238,7
0102,6/8/20,BAGUA,AMAZONAS,246,7
0102,6/9/20,BAGUA,AMAZONAS,259,7
0102,6/10/20,BAGUA,AMAZONAS,266,7
0102,6/11/20,BAGUA,AMAZONAS,276,7
0102,6/12/20,BAGUA,AMAZONAS,290,7
0102,6/13/20,BAGUA,AMAZONAS,304,7
0102,6/14/20,BAGUA,AMAZONAS,312,7
0102,6/15/20,BAGUA,AMAZONAS,407,8
0102,6/16/20,BAGUA,AMAZONAS,412,8
0102,6/17/20,BAGUA,AMAZONAS,430,8
0102,6/18/20,BAGUA,AMAZONAS,446,9
0102,6/19/20,BAGUA,AMAZONAS,461,10
0102,6/20/20,BAGUA,AMAZONAS,475,10
0102,6/21/20,BAGUA,AMAZONAS,486,10
0102,6/22/20,BAGUA,AMAZONAS,497,10
0102,6/23/20,BAGUA,AMAZONAS,516,10
0102,6/24/20,BAGUA,AMAZONAS,633,10
0103,3/6/20,BONGARA,AMAZONAS,,NULL
0103,3/7/20,BONGARA,AMAZONAS,,NULL
0103,3/8/20,BONGARA,AMAZONAS,,NULL
0103,3/9/20,BONGARA,AMAZONAS,,NULL
0103,3/10/20,BONGARA,AMAZONAS,,NULL
0103,3/11/20,BONGARA,AMAZONAS,,NULL
0103,3/12/20,BONGARA,AMAZONAS,,NULL
0103,3/13/20,BONGARA,AMAZONAS,,NULL
0103,3/14/20,BONGARA,AMAZONAS,,NULL
0103,3/15/20,BONGARA,AMAZONAS,,NULL
0103,3/16/20,BONGARA,AMAZONAS,,NULL
0103,3/17/20,BONGARA,AMAZONAS,,NULL
0103,3/18/20,BONGARA,AMAZONAS,,NULL
0103,3/19/20,BONGARA,AMAZONAS,,NULL
0103,3/20/20,BONGARA,AMAZONAS,,NULL
0103,3/21/20,BONGARA,AMAZONAS,,NULL
0103,3/22/20,BONGARA,AMAZONAS,,NULL
0103,3/23/20,BONGARA,AMAZONAS,,NULL
0103,3/24/20,BONGARA,AMAZONAS,,NULL
0103,3/25/20,BONGARA,AMAZONAS,,NULL
0103,3/26/20,BONGARA,AMAZONAS,,NULL
0103,3/27/20,BONGARA,AMAZONAS,,NULL
0103,3/28/20,BONGARA,AMAZONAS,,NULL
0103,3/29/20,BONGARA,AMAZONAS,,NULL
0103,3/30/20,BONGARA,AMAZONAS,,NULL
0103,3/31/20,BONGARA,AMAZONAS,,NULL
0103,4/1/20,BONGARA,AMAZONAS,,NULL
0103,4/2/20,BONGARA,AMAZONAS,,NULL
0103,4/3/20,BONGARA,AMAZONAS,,NULL
0103,4/4/20,BONGARA,AMAZONAS,,NULL
0103,4/5/20,BONGARA,AMAZONAS,3,NULL
0103,4/6/20,BONGARA,AMAZONAS,4,NULL
0103,4/7/20,BONGARA,AMAZONAS,4,NULL
0103,4/8/20,BONGARA,AMAZONAS,5,NULL
0103,4/9/20,BONGARA,AMAZONAS,5,NULL
0103,4/10/20,BONGARA,AMAZONAS,5,NULL
0103,4/11/20,BONGARA,AMAZONAS,5,NULL
0103,4/12/20,BONGARA,AMAZONAS,6,NULL
0103,4/13/20,BONGARA,AMAZONAS,6,NULL
0103,4/14/20,BONGARA,AMAZONAS,7,NULL
0103,4/15/20,BONGARA,AMAZONAS,7,NULL
0103,4/16/20,BONGARA,AMAZONAS,9,NULL
0103,4/17/20,BONGARA,AMAZONAS,9,NULL
0103,4/18/20,BONGARA,AMAZONAS,9,NULL
0103,4/19/20,BONGARA,AMAZONAS,9,NULL
0103,4/20/20,BONGARA,AMAZONAS,9,NULL
0103,4/21/20,BONGARA,AMAZONAS,9,NULL
0103,4/22/20,BONGARA,AMAZONAS,10,NULL
0103,4/23/20,BONGARA,AMAZONAS,10,NULL
0103,4/24/20,BONGARA,AMAZONAS,10,NULL
0103,4/25/20,BONGARA,AMAZONAS,10,NULL
0103,4/26/20,BONGARA,AMAZONAS,10,NULL
0103,4/27/20,BONGARA,AMAZONAS,10,NULL
0103,4/28/20,BONGARA,AMAZONAS,10,NULL
0103,4/29/20,BONGARA,AMAZONAS,10,NULL
0103,4/30/20,BONGARA,AMAZONAS,10,NULL
0103,5/1/20,BONGARA,AMAZONAS,11,NULL
0103,5/2/20,BONGARA,AMAZONAS,11,NULL
0103,5/3/20,BONGARA,AMAZONAS,11,NULL
0103,5/4/20,BONGARA,AMAZONAS,14,NULL
0103,5/5/20,BONGARA,AMAZONAS,14,NULL
0103,5/6/20,BONGARA,AMAZONAS,14,NULL
0103,5/7/20,BONGARA,AMAZONAS,14,NULL
0103,5/8/20,BONGARA,AMAZONAS,14,NULL
0103,5/9/20,BONGARA,AMAZONAS,14,NULL
0103,5/10/20,BONGARA,AMAZONAS,14,NULL
0103,5/11/20,BONGARA,AMAZONAS,15,NULL
0103,5/12/20,BONGARA,AMAZONAS,15,NULL
0103,5/13/20,BONGARA,AMAZONAS,15,NULL
0103,5/14/20,BONGARA,AMAZONAS,15,NULL
0103,5/15/20,BONGARA,AMAZONAS,15,NULL
0103,5/16/20,BONGARA,AMAZONAS,15,NULL
0103,5/17/20,BONGARA,AMAZONAS,15,NULL
0103,5/18/20,BONGARA,AMAZONAS,15,NULL
0103,5/19/20,BONGARA,AMAZONAS,15,NULL
0103,5/20/20,BONGARA,AMAZONAS,15,NULL
0103,5/21/20,BONGARA,AMAZONAS,15,NULL
0103,5/22/20,BONGARA,AMAZONAS,15,NULL
0103,5/23/20,BONGARA,AMAZONAS,15,NULL
0103,5/24/20,BONGARA,AMAZONAS,15,NULL
0103,5/25/20,BONGARA,AMAZONAS,15,NULL
0103,5/26/20,BONGARA,AMAZONAS,15,NULL
0103,5/27/20,BONGARA,AMAZONAS,16,NULL
0103,5/28/20,BONGARA,AMAZONAS,16,NULL
0103,5/29/20,BONGARA,AMAZONAS,17,NULL
0103,5/30/20,BONGARA,AMAZONAS,17,NULL
0103,5/31/20,BONGARA,AMAZONAS,17,NULL
0103,6/1/20,BONGARA,AMAZONAS,17,NULL
0103,6/2/20,BONGARA,AMAZONAS,17,NULL
0103,6/3/20,BONGARA,AMAZONAS,17,NULL
0103,6/4/20,BONGARA,AMAZONAS,17,NULL
0103,6/5/20,BONGARA,AMAZONAS,17,NULL
0103,6/6/20,BONGARA,AMAZONAS,17,NULL
0103,6/7/20,BONGARA,AMAZONAS,17,NULL
0103,6/8/20,BONGARA,AMAZONAS,17,NULL
0103,6/9/20,BONGARA,AMAZONAS,17,NULL
0103,6/10/20,BONGARA,AMAZONAS,17,NULL
0103,6/11/20,BONGARA,AMAZONAS,18,NULL
0103,6/12/20,BONGARA,AMAZONAS,20,NULL
0103,6/13/20,BONGARA,AMAZONAS,28,NULL
0103,6/14/20,BONGARA,AMAZONAS,28,NULL
0103,6/15/20,BONGARA,AMAZONAS,28,NULL
0103,6/16/20,BONGARA,AMAZONAS,28,NULL
0103,6/17/20,BONGARA,AMAZONAS,29,NULL
0103,6/18/20,BONGARA,AMAZONAS,29,NULL
0103,6/19/20,BONGARA,AMAZONAS,29,NULL
0103,6/20/20,BONGARA,AMAZONAS,30,NULL
0103,6/21/20,BONGARA,AMAZONAS,30,NULL
0103,6/22/20,BONGARA,AMAZONAS,30,NULL
0103,6/23/20,BONGARA,AMAZONAS,30,NULL
0103,6/24/20,BONGARA,AMAZONAS,30,NULL
0104,3/6/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/7/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/8/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/9/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/10/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/11/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/12/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/13/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/14/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/15/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/16/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/17/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/18/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/19/20,CONDORCANQUI,AMAZONAS,,
0104,3/20/20,CONDORCANQUI,AMAZONAS,,
0104,3/21/20,CONDORCANQUI,AMAZONAS,,
0104,3/22/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/23/20,CONDORCANQUI,AMAZONAS,,
0104,3/24/20,CONDORCANQUI,AMAZONAS,,
0104,3/25/20,CONDORCANQUI,AMAZONAS,,NULL
0104,3/26/20,CONDORCANQUI,AMAZONAS,,
0104,3/27/20,CONDORCANQUI,AMAZONAS,,
0104,3/28/20,CONDORCANQUI,AMAZONAS,,
0104,3/29/20,CONDORCANQUI,AMAZONAS,,
0104,3/30/20,CONDORCANQUI,AMAZONAS,,
0104,3/31/20,CONDORCANQUI,AMAZONAS,,
0104,4/1/20,CONDORCANQUI,AMAZONAS,,
0104,4/2/20,CONDORCANQUI,AMAZONAS,,
0104,4/3/20,CONDORCANQUI,AMAZONAS,,
0104,4/4/20,CONDORCANQUI,AMAZONAS,,
0104,4/5/20,CONDORCANQUI,AMAZONAS,,
0104,4/6/20,CONDORCANQUI,AMAZONAS,,
0104,4/7/20,CONDORCANQUI,AMAZONAS,,
0104,4/8/20,CONDORCANQUI,AMAZONAS,,
0104,4/9/20,CONDORCANQUI,AMAZONAS,,
0104,4/10/20,CONDORCANQUI,AMAZONAS,,
0104,4/11/20,CONDORCANQUI,AMAZONAS,,
0104,4/12/20,CONDORCANQUI,AMAZONAS,,
0104,4/13/20,CONDORCANQUI,AMAZONAS,,
0104,4/14/20,CONDORCANQUI,AMAZONAS,,
0104,4/15/20,CONDORCANQUI,AMAZONAS,,
0104,4/16/20,CONDORCANQUI,AMAZONAS,,
0104,4/17/20,CONDORCANQUI,AMAZONAS,,
0104,4/18/20,CONDORCANQUI,AMAZONAS,,
0104,4/19/20,CONDORCANQUI,AMAZONAS,,
0104,4/20/20,CONDORCANQUI,AMAZONAS,,
0104,4/21/20,CONDORCANQUI,AMAZONAS,,
0104,4/22/20,CONDORCANQUI,AMAZONAS,,
0104,4/23/20,CONDORCANQUI,AMAZONAS,,
0104,4/24/20,CONDORCANQUI,AMAZONAS,,
0104,4/25/20,CONDORCANQUI,AMAZONAS,,
0104,4/26/20,CONDORCANQUI,AMAZONAS,,
0104,4/27/20,CONDORCANQUI,AMAZONAS,,
0104,4/28/20,CONDORCANQUI,AMAZONAS,,
0104,4/29/20,CONDORCANQUI,AMAZONAS,,
0104,4/30/20,CONDORCANQUI,AMAZONAS,,
0104,5/1/20,CONDORCANQUI,AMAZONAS,,
0104,5/2/20,CONDORCANQUI,AMAZONAS,,
0104,5/3/20,CONDORCANQUI,AMAZONAS,,
0104,5/4/20,CONDORCANQUI,AMAZONAS,,
0104,5/5/20,CONDORCANQUI,AMAZONAS,,
0104,5/6/20,CONDORCANQUI,AMAZONAS,,
0104,5/7/20,CONDORCANQUI,AMAZONAS,,
0104,5/8/20,CONDORCANQUI,AMAZONAS,,
0104,5/9/20,CONDORCANQUI,AMAZONAS,,
0104,5/10/20,CONDORCANQUI,AMAZONAS,,
0104,5/11/20,CONDORCANQUI,AMAZONAS,,
0104,5/12/20,CONDORCANQUI,AMAZONAS,,
0104,5/13/20,CONDORCANQUI,AMAZONAS,,
0104,5/14/20,CONDORCANQUI,AMAZONAS,,1
0104,5/15/20,CONDORCANQUI,AMAZONAS,,1
0104,5/16/20,CONDORCANQUI,AMAZONAS,,1
0104,5/17/20,CONDORCANQUI,AMAZONAS,,1
0104,5/18/20,CONDORCANQUI,AMAZONAS,,1
0104,5/19/20,CONDORCANQUI,AMAZONAS,,1
0104,5/20/20,CONDORCANQUI,AMAZONAS,,1
0104,5/21/20,CONDORCANQUI,AMAZONAS,,1
0104,5/22/20,CONDORCANQUI,AMAZONAS,,1
0104,5/23/20,CONDORCANQUI,AMAZONAS,,1
0104,5/24/20,CONDORCANQUI,AMAZONAS,,1
0104,5/25/20,CONDORCANQUI,AMAZONAS,,1
0104,5/26/20,CONDORCANQUI,AMAZONAS,1,1
0104,5/27/20,CONDORCANQUI,AMAZONAS,1,2
0104,5/28/20,CONDORCANQUI,AMAZONAS,1,2
0104,5/29/20,CONDORCANQUI,AMAZONAS,1,2
0104,5/30/20,CONDORCANQUI,AMAZONAS,1,2
0104,5/31/20,CONDORCANQUI,AMAZONAS,1,2
0104,6/1/20,CONDORCANQUI,AMAZONAS,1,2
0104,6/2/20,CONDORCANQUI,AMAZONAS,1,2
0104,6/3/20,CONDORCANQUI,AMAZONAS,1,2
0104,6/4/20,CONDORCANQUI,AMAZONAS,2,2
0104,6/5/20,CONDORCANQUI,AMAZONAS,2,2
0104,6/6/20,CONDORCANQUI,AMAZONAS,5,2
0104,6/7/20,CONDORCANQUI,AMAZONAS,5,2
0104,6/8/20,CONDORCANQUI,AMAZONAS,5,2
0104,6/9/20,CONDORCANQUI,AMAZONAS,7,2
0104,6/10/20,CONDORCANQUI,AMAZONAS,14,2
0104,6/11/20,CONDORCANQUI,AMAZONAS,17,2
0104,6/12/20,CONDORCANQUI,AMAZONAS,23,2
0104,6/13/20,CONDORCANQUI,AMAZONAS,23,2
0104,6/14/20,CONDORCANQUI,AMAZONAS,23,2
0104,6/15/20,CONDORCANQUI,AMAZONAS,38,2
0104,6/16/20,CONDORCANQUI,AMAZONAS,44,2
0104,6/17/20,CONDORCANQUI,AMAZONAS,54,2
0104,6/18/20,CONDORCANQUI,AMAZONAS,56,2
0104,6/19/20,CONDORCANQUI,AMAZONAS,57,2
0104,6/20/20,CONDORCANQUI,AMAZONAS,60,2
0104,6/21/20,CONDORCANQUI,AMAZONAS,61,2
0104,6/22/20,CONDORCANQUI,AMAZONAS,62,2
0104,6/23/20,CONDORCANQUI,AMAZONAS,62,2
0104,6/24/20,CONDORCANQUI,AMAZONAS,63,2
0105,3/6/20,LUYA,AMAZONAS,,NULL
0105,3/7/20,LUYA,AMAZONAS,,NULL
0105,3/8/20,LUYA,AMAZONAS,,NULL
0105,3/9/20,LUYA,AMAZONAS,,NULL
0105,3/10/20,LUYA,AMAZONAS,,NULL
0105,3/11/20,LUYA,AMAZONAS,,NULL
0105,3/12/20,LUYA,AMAZONAS,,NULL
0105,3/13/20,LUYA,AMAZONAS,,NULL
0105,3/14/20,LUYA,AMAZONAS,,NULL
0105,3/15/20,LUYA,AMAZONAS,,NULL
0105,3/16/20,LUYA,AMAZONAS,,NULL
0105,3/17/20,LUYA,AMAZONAS,,NULL
0105,3/18/20,LUYA,AMAZONAS,,NULL
0105,3/19/20,LUYA,AMAZONAS,,
0105,3/20/20,LUYA,AMAZONAS,,
0105,3/21/20,LUYA,AMAZONAS,,
0105,3/22/20,LUYA,AMAZONAS,,NULL
0105,3/23/20,LUYA,AMAZONAS,,
0105,3/24/20,LUYA,AMAZONAS,,
0105,3/25/20,LUYA,AMAZONAS,,NULL
0105,3/26/20,LUYA,AMAZONAS,,
0105,3/27/20,LUYA,AMAZONAS,,
0105,3/28/20,LUYA,AMAZONAS,,
0105,3/29/20,LUYA,AMAZONAS,,
0105,3/30/20,LUYA,AMAZONAS,,
0105,3/31/20,LUYA,AMAZONAS,,
0105,4/1/20,LUYA,AMAZONAS,,
0105,4/2/20,LUYA,AMAZONAS,,
0105,4/3/20,LUYA,AMAZONAS,,
0105,4/4/20,LUYA,AMAZONAS,,
0105,4/5/20,LUYA,AMAZONAS,,
0105,4/6/20,LUYA,AMAZONAS,,
0105,4/7/20,LUYA,AMAZONAS,,
0105,4/8/20,LUYA,AMAZONAS,,
0105,4/9/20,LUYA,AMAZONAS,,
0105,4/10/20,LUYA,AMAZONAS,,
0105,4/11/20,LUYA,AMAZONAS,,
0105,4/12/20,LUYA,AMAZONAS,,
0105,4/13/20,LUYA,AMAZONAS,,
0105,4/14/20,LUYA,AMAZONAS,,
